Camera timestamp,End of utterance,Time delta,[Camera],[Context]
1041.4,1041.4,1.3,"In the image, there are several customers at the mall. One person is walking towards the entrance of the bakery, wearing a black shirt and dark pants. Another person is walking away from the bakery, wearing a white shirt and dark pants. There are also two individuals walking in the background, one wearing a white shirt and the other wearing a blue shirt. The bakery has a blue awning and a sign with a white background. The mall has a modern design with white pillars and a tiled floor.",no utterance is needed
1042.8,1051.5,1.4,"In the image, there are several customers in the mall. One person is walking towards the camera, wearing a light-colored shirt and dark pants. Another person is walking away from the camera, wearing a light-colored shirt and dark pants. There are also other customers in the background, some of whom are walking and others who are standing. The mall has a modern design with white columns and tiled floors.",Salesman: やさしいみんな優しい男の子や女の子で嬉しいなあ。こんにちは今日もソルビバベーカリーではいろんなパンを焼きましたよ。
1052.7,1052.7,1.2,"In the image, there are several customers at the mall. One person is walking towards the camera, wearing a white school uniform with a black backpack. Another person is walking away from the camera, wearing a brown skirt and a white shirt. There are also other customers in the background, some of whom are wearing casual clothing. The mall has a modern design with a combination of white and green colors.",no utterance is needed
1053.9,1056.4,1.2,"In the image, there are several customers at the mall. One person is wearing a white shirt and a plaid skirt, while another person is wearing a black shirt and a backpack. There are also a few other individuals in the background, but they are not the main focus of the image. The mall has a modern design with a combination of white and gray tiles on the floor, and there are escalators and stairs visible in the background.",Salesman: どうぞどうぞゆっくりお買い物してくださいね。
1058.2,1058.2,1.8,"In the image, there are several customers at the mall. One person is walking towards the camera, wearing a white shirt and dark pants. Another person is standing near the entrance of the bakery, wearing a light-colored shirt and dark pants. There are also other customers in the background, some of whom are walking and others who are standing. The mall has a modern design with a combination of white and green elements in the architecture.",no utterance is needed
1060.0,1063.3,1.8,"In the image, there are several customers at the mall. One person is walking towards the entrance of the bakery, wearing a white shirt and shorts. Another person is standing near the entrance, wearing a white shirt and a blue hat. There are also other customers in the background, some of whom are wearing masks. The mall has a modern design with a curved staircase and tiled flooring.",Salesman: 今日のお勧めパンはゴマチーズですよ。
1063.4,1063.4,0.1,"In the image, there are several customers at the bakery at the mall. The main focus is on a young woman wearing a white shirt and a blue apron. She is holding a signboard with a picture of a cake on it. She has blue hair and is wearing a white hat. In the background, there are other customers, some of whom are also wearing masks. The mall has a modern design with white columns and a tiled floor. The atmosphere appears to be busy and lively, typical of a shopping mall.",no utterance is needed
1063.5,1064.9,0.1,"In front of the bakery at the mall, there are two customers. One is a young woman with blue hair wearing a white shirt and a blue apron. She is holding a menu and looking towards the camera. The other customer is a man wearing a white shirt and a blue apron, also holding a menu and looking towards the camera. Both customers are wearing masks and gloves, indicating that they are following safety measures during the pandemic.",Salesman: タイムセールします。
1065.1,1065.1,0.2,"In the image, there are several customers at the bakery at the mall. The customers are wearing various outfits, including:1. A person wearing a white hat and a white shirt with a blue apron.2. Another person wearing a blue apron and a white shirt.3. A person wearing a blue apron and a white shirt.4. A person wearing a blue apron and a white shirt.5. A person wearing a blue apron and a white shirt.6. A person wearing a blue apron and a white shirt.7. A person wearing a blue apron and a white shirt.8. A person wearing a blue apron and a white shirt.9. A person wearing a blue apron and a white shirt.10. A person wearing a blue apron and a white shirt.The customers are standing in front of the bakery, and the bakery has a sign that says ""WELCOME.""",no utterance is needed
1065.2,1068.6,0.1,"In the image, there are several customers at the bakery at the mall. One customer is wearing a blue apron and a white hat, holding a sign that says ""WELCOME."" Another customer is wearing a blue shirt and a white hat, also holding a sign. There are also other customers in the background, some of whom are wearing masks. The mall has a modern design with a tiled floor and a white ceiling with recessed lighting.",Salesman: あっはい、ありがとうございますわかりました。
1070.0,1070.0,1.5,"In the image, there are several customers in the mall. One person is walking towards the left side of the frame, wearing a light-colored shirt and dark pants. Another person is standing near the entrance of the bakery, wearing a light-colored shirt and dark pants. There are also two other people in the background, one of whom is wearing a light-colored shirt and dark pants. The bakery has a signboard with a blue and white design, and there is a signboard in front of the bakery with a blue and white design as well. The mall has a modern design with white columns and a curved staircase.",no utterance is needed
1071.5,1086.8,1.5,"In the image, there are several customers at the mall. The main focus is on a young boy standing in front of a bakery. He is wearing a light-colored shirt and shorts. Behind him, there are a few other people, including a woman in a black dress and another person in a white shirt. The mall has a modern design with a curved staircase and tiled flooring. The ceiling has recessed lighting and a few decorative elements.",Salesman: 皆さんタイムセールが始まりましたよ。ソルビバベーカリーのお得なタイムセールが始まりました。どんな場があるか、どうぞお気軽に覗いてみてください。まだまだいろんな組み合わせができますよ。
1087.8,1087.8,1.0,"In the image, there are several customers at the mall. The main focus is on a woman and a child walking towards the entrance of a bakery. The woman is wearing a light-colored top and dark pants, while the child is wearing a light-colored shirt and shorts. There are other customers in the background, but they are not the main focus of the image. The bakery has a signboard with a blue and white design, and there is a signboard in front of the bakery as well. The overall atmosphere appears to be casual and relaxed.",no utterance is needed
1088.8,1090.6,1.0,"In the image, there are two customers in the mall. One person is wearing a white shirt and green pants, while the other is wearing a white shirt and brown pants. Both are carrying bags and appear to be walking towards the entrance of the bakery. The mall has a modern design with white columns and a curved staircase. The lighting is bright, and there are several people walking around, including a child in the background.",Salesman: おすすめはゴマチーズかな？
1091.4,1091.4,0.8,"In the image, there are several customers at the mall. One person is walking towards the camera, wearing a light-colored shirt and beige pants. Another person is standing near a railing, wearing a light-colored shirt and a darker-colored shirt underneath. A third person is walking away from the camera, wearing a light-colored shirt and beige pants. The mall has a modern design with white columns and a tiled floor. The lighting is bright, and there are several people in the background, suggesting a busy shopping area.",no utterance is needed
1092.3,1111.0,0.9,"In the image, there are several customers at the mall. One person is standing near the entrance of a bakery, wearing a light-colored shirt and pants. Another person is walking towards the bakery, wearing a light-colored shirt and pants. There are also two other people in the background, one of whom is wearing a light-colored shirt and the other is wearing a dark-colored shirt. The bakery has a signboard with a blue and white design, and there is a signboard in front of the bakery as well. The mall has a tiled floor and a white ceiling with recessed lighting.",Salesman: まだまだ暑くて夏バテに困ってらっしゃる方が多いですね。ごまチーズ香ばしくて。食物繊維たっぷりのごまをたくさん練り込んだ生地で、マヨネーズとチーズを包みしてますよ。ごまチーズこのマヨネーズが食欲をすすめてくれるんですよね。
1111.8,1111.8,0.8,"In the image, there are several customers at the mall. One person is walking towards the entrance of the bakery, wearing a light-colored shirt and shorts. Another person is walking away from the bakery, wearing a patterned shirt and skirt. There are also other customers in the background, some of whom are wearing masks. The mall has a modern design with a combination of white and green elements in the architecture.",no utterance is needed
1112.6,1124.0,0.8,"In the image, there are several customers at the mall. One person is wearing a patterned dress and a mask, standing near the entrance of a bakery. Another person is wearing a light-colored shirt and shorts, standing near the stairs leading to the bakery. There is also a child wearing a light-colored shirt and shorts, standing near the stairs as well. The mall has a modern design with white columns and a tiled floor.",Salesman: タイムセールが始まりましたよ。ソルビバベーカリーのタイムセールどうぞご利用ください。どんなパンが選べるか、どうぞお気軽にお店の中をのぞいてみてくださいね。
1126.8,1126.8,2.8,"In the image, there are several customers at the mall. One person is wearing a white shirt and brown pants, standing near the entrance of a bakery. Another person is wearing a black shirt and blue pants, standing near the stairs leading to the bakery. There are also two other individuals, one wearing a white shirt and the other wearing a black shirt, standing near the entrance of the bakery. The overall atmosphere appears to be casual and relaxed.",no utterance is needed
1129.7,1136.2,2.9,"In the image, there are several customers at the mall. One person is walking towards the bakery, wearing a brown shirt and light-colored pants. Another person is standing near the entrance of the bakery, wearing a dark shirt and light-colored pants. There are also other customers in the background, some of whom are walking and others who are standing. The bakery has a signboard in front of it, and there are other people in the mall who are not clearly visible in the frame.",Salesman: こんにちはタイムセール始まりましたよ、どうぞお気軽にお店を覗いてみてください。
1137.5,1137.5,1.2,"In the image, there are two customers at the bakery. One person is standing near the entrance, holding a box, possibly a delivery or purchase. The other person is standing further back, looking towards the entrance. Both individuals are wearing casual clothing suitable for a mall setting. The person near the entrance is wearing a light-colored shirt and shorts, while the other person is wearing a light-colored shirt and shorts as well.",no utterance is needed
1138.7,1148.4,1.2,"In the image, there are two customers at the bakery. The person on the left is wearing a white shirt and light-colored pants, while the person on the right is wearing a light-colored shirt and shorts. Both are standing near the entrance of the bakery.",Salesman: まだまだいろんなパンをお選びいただけますよ。大人気のごまチーズやシナモンレーズンはいかがですか？きょうはたくさん行きました。
1149.3,1149.3,0.9,"In the image, there are two people in the mall. One person is standing in front of a bakery, wearing a light-colored shirt and shorts. The other person is walking away from the bakery, wearing a white shirt and dark pants. The bakery has a signboard with a blue and white design. The mall has a modern design with a curved staircase and tiled flooring.",no utterance is needed
1150.3,1158.2,1.0,"In the image, there are several customers at the mall. One person is standing near the entrance of the bakery, wearing a light-colored shirt and shorts. Another person is walking past the bakery, dressed in a white shirt and dark pants. There are also other customers in the background, but they are not the main focus of the image.",Salesman: まだまだ暑くて夏バテに大変なお客様も多いので、食欲が進みやすいごまチーズ、たくさんやきましたよ。
1159.5,1159.5,1.3,"In the image, there are several customers at the mall. One person is wearing a blue mask and a black outfit, walking towards the camera. Another person is standing near a railing, also wearing a blue mask. There are also other customers in the background, some of whom are also wearing masks. The mall has a modern design with white columns and a tiled floor.",no utterance is needed
1160.8,1165.7,1.3,"In the image, there are several customers at the mall. One person is standing near the entrance of a bakery, wearing a light-colored shirt and a backpack. Another person is walking towards the entrance, dressed in a blue outfit. There are also other customers in the background, some of whom are also wearing light-colored shirts. The overall atmosphere appears to be casual and relaxed.",Salesman: 甘酸っぱいシナモンレーズンもこの夏に食欲が出ていいですよね。
1166.8,1166.8,1.1,"In the image, there are several customers in the mall. One person is wearing a white shirt and dark pants, walking towards the camera. Another person is wearing a blue shirt and dark pants, also walking towards the camera. There is also a child wearing a blue shirt and dark pants, walking towards the camera. Additionally, there is a person wearing a white shirt and dark pants, walking away from the camera. The mall has a modern design with white and green accents, and there are stairs leading up to a higher level.",no utterance is needed
1168.0,1174.3,1.2,"In the image, there are several customers in the mall. One person is wearing a white shirt and green pants, walking towards the entrance of the bakery. Another person is wearing a blue shirt and black pants, also walking towards the bakery. There are also other customers in the background, some of whom are wearing casual clothing. The mall has a modern design with white walls and a curved staircase in the background.",Salesman: タイムセールが始まりましたよ。ソルビバベーカリーのお得なタイムセール。ぜひご利用ください。
1176.4,1176.4,2.1,"In the image, there are several customers at the mall. One person is wearing a white shirt and a mask, walking towards the bakery. Another person is wearing a white shirt and a mask, standing near the entrance of the bakery. There are also two other people in the background, one wearing a white shirt and the other a white shirt and a mask. The bakery has a sign with a blue and white design, and there is a signboard in front of the bakery. The mall has a modern design with white columns and a tiled floor.",no utterance is needed
1178.6,1190.4,2.2,"In the image, there are several customers at the mall. One person is wearing a light-colored shirt and a mask, standing near the entrance of a bakery. Another person is walking towards the bakery, wearing a light-colored shirt and a bag. There are also other customers in the background, some of whom are also wearing masks. The mall has a modern design with a curved escalator and a tiled floor.",Salesman: お得なタイムセールが始まりました。どうぞお気軽にお店の中をのぞいてみてください。まだまだいろんなパン選べますよ。こんにちはタイムセール始まりましたよ。いかがですか？
1192.0,1192.0,1.5,"In the image, there are several customers at the mall. One person is walking towards the camera, wearing a white shirt and dark pants. Another person is walking away from the camera, wearing a blue shirt and dark pants. There are also other customers in the background, some of whom are wearing casual clothing. The mall has a modern design with white and green accents, and there are escalators and stairs visible in the background.",no utterance is needed
1193.5,1195.1,1.5,"In the image, there are several customers in the mall. One person is walking towards the entrance of the bakery, wearing a white shirt and dark pants. Another person is walking away from the bakery, wearing a white shirt and dark pants. There are also two other people in the background, one of whom is wearing a striped shirt and the other is wearing a white shirt. The bakery has a signboard in front of it, and there are other customers and staff members in the background.",Salesman: こんにちは。
1195.3,1195.3,0.2,"In the image, there are several customers at the mall. One person is wearing a long, colorful dress, while another is dressed in a traditional outfit, possibly a kimono. There are also individuals wearing casual clothing, including a person in a white shirt and another in a striped shirt. The customers appear to be walking or standing in the mall, with some of them looking towards the camera.",no utterance is needed
1195.5,1205.9,0.2,"In the image, there are several customers in the mall. One person is wearing a long-sleeved shirt and a hat, while another person is wearing a striped dress. There are also two individuals in the background, one of whom is wearing a mask. The mall has a modern design with white columns and a tiled floor.",Salesman: 今日もお越しくださり、ありがとうございます。また、どうぞお立ち寄りください。タイムセール始まりましたよ。とてもお買い得なタイムセールです。
1206.5,1206.5,0.6,"In the image, there are several customers at the mall. One person is walking towards the entrance of the mall, while another person is standing near the entrance. There are also two individuals standing near the stairs leading to the second floor of the mall. The customers are wearing casual clothing, including t-shirts and shorts. The mall has a modern design with white columns and a tiled floor.",no utterance is needed
1207.1,1216.3,0.6,"In the image, there are several customers at the mall. One person is standing near the entrance of the bakery, wearing a white shirt and shorts. Another person is walking towards the bakery, wearing a white shirt and shorts. There are also a few other people in the background, but they are not the main focus of the image. The bakery has a sign with a blue and white color scheme, and there is a signboard in front of the bakery. The overall atmosphere appears to be casual and relaxed.",Salesman: どんなパンがまだ選べるか、どうぞお気軽に覗いてみてください。もしお好きなパンがまだありましたら、タイムセールもぜひご活用くださいね。
1220.7,1220.7,4.4,"In the image, there are a few people walking in the mall. One person is wearing a brown skirt and a white shirt, while another person is wearing a white shirt and a brown skirt. There are also a few other individuals in the background, but they are not the main focus of the image.",no utterance is needed
1225.0,1229.5,4.3,"In the image, there are several customers in the mall. One person is walking towards the entrance of the bakery, wearing a black shirt and white pants. Another person is walking away from the bakery, wearing a brown shirt and dark pants. There are also two other people in the background, one of whom is wearing a mask and the other is not. The bakery has a sign with a blue and white design, and there is a signboard in front of the bakery. The mall has a tiled floor with a pattern, and there are columns and a staircase in the background.",Salesman: 鳥ベーカリーの美味しい塩パンは、売り切れる前にゲットしてくださいね。
1230.2,1230.2,0.7,"In the image, there are several customers at the bakery in the mall. The customers are wearing casual clothing, including t-shirts, shorts, and sandals. Some of them are carrying bags, and one person is holding a water bottle. The bakery has a signboard with a blue and white design, and there are other customers walking in the background. The overall atmosphere appears to be relaxed and casual.",no utterance is needed
1230.9,1235.4,0.7,"In the image, there are several customers at the mall. One person is walking towards the camera, wearing a black outfit with a blue headscarf. Another person is standing near the entrance of the bakery, wearing a white outfit. There are also other customers in the background, some of whom are walking and others standing. The mall has a modern design with a tiled floor and a curved staircase.",Salesman: 塩パンでお野菜などをサンドした塩パンパニーニも美味しいですよ。
1250.2,1250.2,14.8,"In the image, there are a few customers in the mall. One person is walking towards the entrance of the bakery, wearing a brown skirt and a white shirt. Another person is standing near the entrance, wearing a white shirt and a black jacket. There are also a few other people in the background, but they are not the main focus of the image.",no utterance is needed
1264.9,1268.5,14.8,"In front of the bakery at the mall, there are a few customers. One person is standing near the entrance, while another is walking towards the stairs. The customers are wearing casual clothing, including t-shirts and shorts. The bakery has a signboard with a blue and white design, and there is a signboard for a nearby store in the background. The overall atmosphere appears to be relaxed and casual.",Salesman: ただいまお得なタイムセールが始まりましたよ。
1269.0,1269.0,0.5,"In the image, there are several customers in the mall. The customers are wearing casual clothing, including t-shirts, shorts, and sandals. Some of them are walking, while others are standing or sitting. The mall has a modern design with white and green accents, and there are several escalators and stairs visible. The overall atmosphere appears to be busy and lively.",no utterance is needed
1269.5,1273.4,0.5,"In the image, there are several customers at the mall. One person is wearing a striped shirt and a face mask, while another person is wearing a blue shirt and a face mask. There are also a few other people in the background, but they are not the main focus of the image. The mall has a modern design with a curved staircase and tiled flooring.",Salesman: どんなパンを選べるか、ぜひお気軽にお店。お立ち寄りください。
1275.2,1275.2,1.8,"In the image, there are several customers at the mall. One person is wearing a striped shirt and holding a blue bag. Another person is wearing a green dress and carrying a white bag. There are also other customers in the background, some of whom are walking and others who are standing. The mall has a modern design with a staircase and a signboard in the foreground.",no utterance is needed
1277.1,1283.8,1.8,"In the image, there are several customers at the mall. The customers are wearing various types of clothing and accessories. Here are some details: 1. **Customer on the left side of the image**: - Wearing a white shirt and jeans. - Carrying a backpack. - Has a handbag. 2. **Customer in the middle of the image**: - Wearing a green dress and a white shirt. - Carrying a handbag. - Has a backpack. 3. **Customer on the right side of the image**: - Wearing a blue dress and a white shirt. - Carrying a handbag. - Has a backpack. 4. **Customer in the background**: - Wearing a white shirt and jeans. - Carrying a backpack. - Has a handbag. The mall has a modern interior with white walls and tiled floors. There are also some signs and advertisements visible in the background.",Salesman: ご来店ありがとうございます。またのお越しお待ちしております。タイムセールが始まりましたよ。
1284.2,1284.2,0.4,"In the image, there are several customers at the mall. The customers are wearing various types of clothing, including:1. A person in a white shirt and black pants.2. A person in a yellow shirt and black pants.3. A person in a white shirt and black pants.4. A person in a white shirt and black pants.5. A person in a white shirt and black pants.6. A person in a white shirt and black pants.7. A person in a white shirt and black pants.8. A person in a white shirt and black pants.9. A person in a white shirt and black pants.10. A person in a white shirt and black pants.The customers appear to be walking around the mall, possibly looking at the various stores and shops.",no utterance is needed
1284.6,1290.3,0.4,"In the image, there are several customers at the mall. The customers are wearing casual clothing, including dresses, skirts, and jeans. Some of them are carrying handbags and shopping bags. The mall has a modern design with a combination of white and gray tiles on the floor, and there are escalators and stairs leading to different levels. The atmosphere appears to be busy and lively, typical of a shopping mall.",Salesman: お得なタイムセールを好きなパンがまだあるか？ぜひお気軽に覗いてみてください。
1291.2,1291.2,1.0,"In the image, there are several customers in the mall. The person in the foreground is wearing a gray t-shirt with an orange graphic design and brown pants. They are holding a bag with a checkered pattern. Behind them, there are other customers walking or standing. The mall has a modern design with white and green accents, and there are escalators visible in the background. The overall atmosphere appears to be busy and bustling.",no utterance is needed
1292.2,1304.0,1.0,"In the image, there are several customers in the mall. One person is walking towards the camera, carrying a large striped bag. There are also other customers in the background, some of whom are carrying bags and walking. The mall has a modern design with white columns and a tiled floor. The customers appear to be casually dressed, with some wearing short sleeves and others in shorts. The atmosphere seems to be relaxed and casual, typical of a shopping mall environment.",Salesman: 大人気の塩パンまだありますよ。タイムセールをどうぞご活用ください。いらっしゃいませ、ようこそごゆっくりお買い物行ってくださいね。タイムセール始まりましたよ。いかがですか？
1304.7,1304.7,0.7,"In the image, there are several customers in the mall. One person is walking towards the camera, wearing a white shirt and black pants. Another person is standing near the entrance of the mall, wearing a white shirt and black pants. There are also other people in the background, some of whom are also wearing white shirts and black pants. The mall has a modern design with white columns and a tiled floor.",no utterance is needed
1305.4,1313.2,0.7,"In the image, there are several customers at the mall. One person is standing near the entrance of a bakery, wearing a white shirt and a black backpack. Another person is walking towards the bakery, also wearing a white shirt. There are also other customers in the background, some of whom are standing near the escalator. The mall has a modern design with white columns and tiled floors.",Salesman: 大人気の塩パン、そしてその塩パンでお野菜などをサンドした塩パンにもとても人気ですよ。
1315.8,1315.8,2.6,"In the image, there are several customers at the mall. One person is walking towards the entrance of the mall, wearing a white hat and a white shirt. Another person is standing near the entrance, wearing a white shirt and black pants. There are also other customers in the background, some of whom are walking and others who are standing. The mall has a modern design with white columns and a tiled floor.",no utterance is needed
1318.5,1333.7,2.7,"In the image, there are several customers in the mall. One person is walking towards the entrance of the bakery, while another person is standing near the entrance. There are also a few people on the escalator in the background. The customers are wearing casual clothing, including hats and jackets. The bakery has a signboard with a logo and some text, but the details are not clear from the image.",Salesman: 香ばしい胡麻をたっぷりり込んだごまチーズもとても人気です。マヨネーズとチーズを入れて食欲倍増ですよ。お買い物くださり、ありがとうございました。こんにちはタイムセール始まりましたよ。ようこそ。
1334.1,1334.1,0.4,"In the image, there are several customers at the mall. One person is wearing a blue outfit with a visor, and another person is wearing a black outfit with a white hat. There are also two mannequins dressed in blue outfits, standing in front of a bakery. The mall has a tiled floor and a white ceiling with a few recessed lights. The overall atmosphere appears to be casual and relaxed.",no utterance is needed
1334.5,1337.0,0.4,"In the image, there are several customers at the mall. The main focus is on a man and a woman standing in front of a bakery. The man is wearing a black shirt and a hat, and he appears to be carrying a backpack. The woman is wearing a light brown dress and has a backpack on her back. There are also two children standing next to them, both wearing backpacks. The mall has a modern design with a tiled floor and a staircase in the background.",Salesman: あ、この間お話ししてくれた。
1337.9,1337.9,0.9,"In the image, there are several customers at the mall. The main focus is on a woman and a child standing in front of a bakery. The woman is wearing a brown shirt with some text on it and black pants. The child is wearing a blue shirt and brown shorts. There are other customers in the background, but they are not the main focus of the image. The mall has a modern design with white pillars and a tiled floor.",no utterance is needed
1338.8,1340.8,0.9,"In the image, there are several customers at the mall. The main focus is on two individuals: a woman and a child. The woman is wearing a brown T-shirt and a long skirt, and she is holding the child's hand. The child is wearing a light-colored outfit and is also holding the woman's hand. In the background, there are other customers walking by, some of whom are carrying bags and walking in different directions. The mall has a modern design with a tiled floor and a ceiling with recessed lighting. There are also signs and advertisements visible, indicating that it is a commercial area.",Salesman: 仲良し姉妹のお姉ちゃん達じゃない？
1341.8,1341.8,1.0,"In the image, there are several customers at the mall. The main focus is on a woman and two children standing in front of a bakery. The woman is wearing a brown T-shirt and a black skirt. The child on her left is wearing a light-colored T-shirt and shorts, while the child on her right is wearing a pink T-shirt and shorts. There are also other customers in the background, some of whom are walking by or standing near the bakery. The mall has a modern design with white pillars and a tiled floor.",no utterance is needed
1342.7,1343.9,1.0,"In the image, there are several customers at the mall. The main focus is on a woman and two children standing in front of a bakery. The woman is wearing a pink shirt with a white design and a black skirt. She is holding hands with one of the children, who is wearing a white shirt with a blue design and brown shorts. The other child, who is slightly behind them, is wearing a pink shirt and a black skirt. The children are also wearing backpacks. In the background, there are other customers walking by, some of whom are also wearing masks. The mall has a modern design with white walls and a tiled floor.",Salesman: 先週も来てくれた。
1345.8,1345.8,1.8,"In the image, there are several customers at the mall. The woman in the center is wearing a brown T-shirt and a black skirt. She is holding hands with two children, who are also wearing T-shirts and skirts. The children are standing close to each other, with one child slightly ahead of the other. In the background, there are other customers walking by, and the mall has a bright and sunny atmosphere.",no utterance is needed
1347.6,1348.0,1.8,"In the image, there are three people standing in front of a bakery at a mall. The person on the left is a young girl with long hair, wearing a light-colored top and brown skirt. She is holding a small object in her hand. The person in the middle is a young girl with short hair, wearing a light-colored top and brown skirt. She is also holding a small object in her hand. The person on the right is a young boy with short hair, wearing a light-colored top and light-colored shorts. He is also holding a small object in his hand. All three individuals are wearing backpacks. The bakery has a sign with a blue and white design on the left side of the image.",Salesman: こんにちは。
1348.9,1348.9,0.9,"In the image, there are three people standing in front of a bakery at the mall. The person on the left is a young girl wearing a white t-shirt with a cartoon character on it and a brown skirt. She has a backpack on her back. The person in the middle is a young girl wearing a white t-shirt with a cartoon character on it and a brown skirt. She is holding hands with the girl on the left. The person on the right is a young boy wearing a pink t-shirt and a beige cap. He is also wearing a brown skirt. All three individuals are smiling and appear to be enjoying their time at the mall.",no utterance is needed
1349.8,1351.3,0.9,"In the image, there are several customers at the mall. The main focus is on a woman and two children. The woman is wearing an orange T-shirt and a black skirt. The child on her left is wearing a white T-shirt with a cartoon character on it and a brown skirt. The child on her right is wearing a pink T-shirt and a beige skirt. There are other customers in the background, but they are not the main focus of the image.",Salesman: こんにちは学校帰りですか？
1352.4,1352.4,1.1,"In the image, there are several customers at the mall. The main focus is on a woman and two children. The woman is wearing a brown shirt and has a backpack on her back. The children are dressed in casual clothing, with one wearing a white hat and the other carrying a backpack. The mall has a modern design with white pillars and a tiled floor. There are also some signs and advertisements visible in the background.",no utterance is needed
1353.5,1358.8,1.1,"In the image, there are several customers at the mall. The main focus is on two individuals standing in front of a bakery. The person on the left is wearing a brown t-shirt and black pants, while the person on the right is wearing a white t-shirt with a blue design and brown shorts. Both individuals are smiling and appear to be enjoying their time at the mall. In the background, there are other customers walking by. One person is wearing a black shirt and pants, and another person is wearing a white shirt and hat. There is also a person in a blue outfit, possibly a mascot or character, walking towards the bakery. The mall has a modern design with white walls and a curved ceiling, and there are several light fixtures illuminating the area.",Salesman: 終わってから来ました。そっか。今日もfill学校頑張ったんだね。
1360.2,1360.2,1.4,"In the image, there are three people standing in front of a bakery at a mall. The person on the left is wearing an orange T-shirt and a long skirt. The person in the middle is wearing a pink T-shirt and a hat. The person on the right is wearing a brown skirt and a backpack. The bakery has a sign with a blue and white design, and there are other customers in the background.",no utterance is needed
1361.5,1363.3,1.3,"In the image, there are three people standing in front of a bakery at a mall. The person on the left is a woman wearing a light brown shirt and a long skirt. She has long hair and is carrying a black bag. The person in the middle is a boy wearing a white cap and a pink shirt. He is also wearing shorts and has a backpack. The person on the right is a girl wearing a white shirt and a brown skirt. She is also carrying a backpack. All three of them appear to be smiling and seem to be enjoying their time at the mall.",Salesman: ありがとうお話してくれて。
1364.2,1364.2,0.9,"In the image, there are three people standing in front of a bakery at the mall. The person on the left is wearing an orange t-shirt and brown pants. The person in the middle is wearing a pink t-shirt and brown shorts. The person on the right is wearing a white t-shirt and brown shorts. All three individuals are smiling and appear to be enjoying their time at the mall.",no utterance is needed
1365.1,1372.5,0.9,"In the image, there are several customers at the mall. The main focus is on a group of three people standing in front of a bakery. The person on the left is wearing a brown top and a long skirt, while the person in the middle is wearing a pink top and a hat. The person on the right is wearing a white shirt and a backpack. In the background, there are other customers walking by, and a woman is walking towards the bakery. The mall has a modern design with white pillars and a curved ceiling. The floor has a checkered pattern, and there are some advertisements and signs visible.",Salesman: すごいありがとう。どうぞ今タイムセール始まったところなんです。お得ですよ。
1372.9,1372.9,0.4,"In the image, there are several customers at the mall. A woman in an orange shirt and black skirt is standing in front of a bakery. She appears to be smiling and looking towards the camera. Next to her, a young girl is also wearing an orange shirt and black skirt. She has a backpack on her back and is looking towards the camera as well. In the background, there are other customers walking around the mall. Some are carrying bags, and one person is using a cane. The mall has a modern design with white and green accents, and there are escalators visible in the background.",no utterance is needed
1373.3,1383.1,0.4,"In the image, there are two customers at the bakery at the mall. The adult, who appears to be a woman, is wearing a brown T-shirt and a black skirt. She has short hair and is smiling. The child, who is a girl, is wearing a brown skirt and a backpack. She is also smiling and appears to be looking at something in front of her. The bakery has a signboard in front of it, and there are other customers in the background.",Salesman: お買い物してくれるの？ありがとう、どうぞどうぞタイムセールご活用ください。まだまだいろんなパンがあるよ。どんなパンが好きかな？
1384.3,1384.3,1.2,"In the image, there are several customers in the mall. One person is wearing a white jacket, another is dressed in a black outfit, and a third person is partially visible in the background. The mall has a modern design with an escalator and a tiled floor. There are also some signs and advertisements visible in the background.",no utterance is needed
1385.5,1403.0,1.2,"In the image, there are several customers at the mall. One person is wearing a black dress, another is wearing a light-colored dress, and a third person is wearing a white shirt. There are also other customers in the background, some of whom are wearing masks. The mall has a modern design with a staircase and a signboard in the foreground.",Salesman: こんにちはタイムセールが始まりましたよ。お得なので、ぜひ今のうちに始まったばっかりですから。まだまだお選びいただけますよ。皆様の好きなパンは、売り切れる前にどうぞご活用ください。ありがとうございます。またのご来店をお待ちしております。
1404.2,1404.2,1.2,"In the image, there are two women walking in front of the bakery at the mall. The woman on the left is wearing a white shirt and a brown skirt, while the woman on the right is wearing a white shirt and a brown skirt as well. Both women are carrying handbags. The bakery has a signboard in front of it, and there are other customers in the background. The mall has a modern design with a tiled floor and a staircase leading to an upper level.",no utterance is needed
1405.4,1407.3,1.2,"In the image, there are two women walking in what appears to be a shopping mall. The woman on the left is wearing a light-colored sweater and black pants, while the woman on the right is wearing a beige sweater and black pants. Both are carrying bags and appear to be engaged in conversation. The mall has a modern design with white columns and a curved staircase in the background. The floor is tiled with a pattern of blue, white, and gray tiles.",Salesman: 今日のお勧めはゴマチーズ。
1408.2,1408.2,0.9,"In the image, there are two customers at the bakery at the mall. The person on the left is wearing a white shirt and a black hat, while the person on the right is wearing a white shirt and a black hat as well. Both are carrying backpacks. The bakery has a signboard with a blue and white design, and there is a signboard with a blue and white design in the background. The mall has a modern design with white columns and tiled flooring.",no utterance is needed
1409.1,1415.8,0.9,"In the image, there are two customers at the bakery at the mall. The person on the left is wearing a brown shirt and dark pants, and the person on the right is wearing a white shirt and a black hat. Both are carrying bags and appear to be engaged in conversation. The bakery has a sign with a blue and white logo, and there is a staircase leading up to the bakery. The mall has a modern design with white columns and tiled flooring.",Salesman: 食欲がなかなか出なくて困ってるというお声を頂いたんです。こんにちはめちゃくちゃ元気。こんにちは。
