Camera timestamp,End of utterance,Time delta,[Camera],[Context]
1551.8,1551.8,1.0,"In the image, there are several customers at the mall. The main focus is on a woman and a child walking towards the bakery. The woman is wearing a beige jacket and a white shirt, while the child is wearing a brown skirt and a white shirt. Both are wearing masks, indicating that they are following safety measures during the pandemic. The bakery is located near the entrance of the mall, and there are other customers walking in the background.",no utterance is needed
1552.8,1560.6,1.0,"In the image, there are several customers at the mall. The main focus is on a woman and a child walking together. The woman is wearing a light-colored top and a skirt, and she is carrying a bag. The child is wearing a light-colored top and a skirt as well. Both are wearing masks, indicating that they are following safety measures during the pandemic. In the background, there are other customers and a bakery with a sign that reads ""Bakery."" The mall has a modern design with a curved ceiling and tiled flooring.",Salesman: やっぱりチョコレートパン、天気ですね。こんにちはみんな今日も学校や習い事、お疲れ様です。
1567.6,1567.6,7.0,"In the image, there are several customers at the bakery. The customers are wearing casual clothing, including t-shirts, shorts, and sandals. Some of them are carrying backpacks, and one person is wearing a hat. The bakery appears to be a popular spot for people to grab a quick snack or drink.",no utterance is needed
1574.6,1575.6,7.0,"In the image, there are several customers at the mall. The customers are wearing casual clothing, including dresses, skirts, and t-shirts. Some of them are carrying bags, and one person is holding a child. The mall has a modern design with a curved staircase and tiled flooring. The atmosphere appears to be lively, with people walking and engaging in conversation.",Salesman: みなさん、こんにちは。
1576.2,1576.2,0.6,"In the image, there are several customers at the mall. The main focus is on a woman and a child walking towards the entrance of a bakery. The woman is wearing a black dress and sandals, while the child is wearing a white shirt with a black graphic and sandals. There are other customers in the background, some of whom are also wearing casual clothing. The mall has a modern design with white columns and a tiled floor.",no utterance is needed
1576.8,1580.3,0.6,"In the image, there are several customers at the mall. The customers are walking through the mall, and they are wearing various types of clothing. Some of them are wearing casual clothing, such as t-shirts and shorts, while others are dressed in more formal attire, such as dresses and blazers. The customers appear to be engaged in their shopping or walking, with some carrying bags and others walking with their hands in their pockets. The mall has a modern design with a combination of white and green elements, and there are several banners and signs visible in the background.",Salesman: 今日もたくさんパンを焼いてお待ちしておりましたよ。
1581.5,1581.5,1.2,"In the image, there are several customers at the mall. One person is walking towards the entrance, carrying a backpack. Another person is standing near the entrance, possibly waiting to enter or exit. There are also a few other individuals in the background, some of whom are also carrying backpacks. The mall has a modern design with a curved staircase and tiled flooring.",no utterance is needed
1582.8,1588.3,1.2,"In the image, there are several customers in the mall. One person is walking towards the entrance of the bakery, wearing a brown shirt. Another person is standing near the entrance, wearing a white shirt. There are also two individuals walking in the background, one wearing a black shirt and the other a white shirt. The bakery entrance is decorated with banners, and there is a signboard with a cartoon character on it. The overall atmosphere appears to be busy and lively.",Salesman: 夕方のおやつ明日の朝ご飯にソルビのベーカリーの美味しいパンはいかがですか？
1639.8,1639.8,51.5,"In the image, there are two customers at the bakery at the mall. Both are wearing masks. The customer on the left is wearing a black top and a skirt, while the customer on the right is wearing a black top and a skirt as well. They both appear to be standing in front of the bakery, possibly waiting for their order or looking at the items on display.",no utterance is needed
1691.2,1692.6,51.5,"The image shows an indoor area of a mall with a staircase leading upwards. In front of the bakery, there are a few people walking. The individuals are dressed in casual attire, including short pants and t-shirts. The bakery itself is not visible in the image, but the presence of customers suggests it is a popular spot for shoppers.",Salesman: 電卓。
1694.9,1694.9,2.3,"In the image, there are several customers in the mall. One person is walking towards the entrance, carrying a briefcase. Another person is standing near the entrance, possibly waiting for someone or just enjoying the view. There are also a few other individuals in the background, some of whom appear to be shopping or browsing. The customers are dressed in casual attire, suitable for a mall setting.",no utterance is needed
1697.3,1697.7,2.4,"In the image, there are several customers at the bakery at the mall. The customers are wearing casual clothing, including short-sleeved shirts and pants. Some of them are carrying bags, likely containing groceries or other items. The bakery appears to be a popular spot for shoppers, with a variety of products on display. The overall atmosphere is busy and bustling, typical of a busy mall environment.",Salesman: こんにちは。
1698.3,1698.3,0.6,"In the image, there are several customers in the mall. One person is walking towards the camera, carrying a suitcase. The person is wearing a white shirt and appears to be in motion. There are other customers in the background, some of whom are also carrying suitcases. The mall has a modern design with white columns and tiled floors. The bakery is located in the background, and there are people walking by it.",no utterance is needed
1698.9,1702.2,0.6,"In the image, there are several customers in the mall. One person is walking towards the camera, carrying a bag. There are also other people in the background, some of whom are standing and others who are walking. The customers are dressed in casual attire, with some wearing short sleeves and others in long sleeves. The mall has a modern design with white columns and a tiled floor.",Salesman: ソルビバベーカリーの美味しいパンはいかがですか？
1703.7,1703.7,1.5,"The image shows an indoor mall with a curved walkway and a staircase leading to an upper level. The walkway is tiled with a combination of white and gray tiles, and there are white columns on either side. The ceiling is white with recessed lighting.In front of the bakery, there are a few customers. One person is walking towards the bakery, carrying a bag. Another person is standing near the bakery, possibly waiting for a table or checking the menu. There are also a few other people in the background, but they are not the main focus of the image.The bakery itself is not visible in the image, but it is likely located in the mall, given the context. The overall atmosphere appears to be calm and typical of a busy shopping mall.",no utterance is needed
1705.2,1712.0,1.5,"The image shows an indoor mall with a curved escalator leading to an upper level. The mall has a modern design with white columns and a tiled floor with a geometric pattern. There are several people visible in the scene, including a few individuals walking and others standing near the escalator. The people appear to be casually dressed, with some wearing short sleeves and others in more casual attire. The overall atmosphere seems to be that of a busy shopping mall with people going about their day.",Salesman: お買い物途中にちょっと進んでいくのもいかがですか？お店の中は外よりは涼しいですよ。
1775.5,1775.5,63.5,"In the image, there are several customers in the mall. One person is wearing a gray t-shirt with the text ""STOCKHOLM 1986 SWEDEN"" and black shorts. Another person is wearing a black jacket and a white shirt. There are also other individuals in the background, some of whom are carrying bags. The mall has a modern design with white columns and tiled flooring.",no utterance is needed
1839.1,1841.4,63.5,"In the image, there are several customers in the mall. One person is standing in the foreground, wearing a blue hat and a brown shirt. Another person is walking in the background, wearing a black shirt and shorts. There is also a person in the distance, wearing a white shirt and shorts. The mall has a modern design with white pillars and a tiled floor.",Salesman: あっ、この間も来てくれた。
1842.4,1842.4,1.0,"In the image, there are several customers at the mall. The main focus is on a young girl wearing a patterned dress and a young boy wearing a blue hat and a blue shirt. Behind them, there is a man pushing a stroller. The mall has a modern design with white columns and a tiled floor. There are also some banners and posters visible in the background.",no utterance is needed
1843.4,1845.1,1.0,"In the image, there are three people in the mall. The person on the left is a young child wearing a patterned outfit. The person in the middle is a young boy wearing a red shirt and shorts. The person on the right is an adult wearing a black hat and a long purple skirt. The adult is pushing a stroller.",Salesman: ありがとう、また来てくれたんだ。
1845.7,1845.7,0.6,"In the image, there are several customers at the mall. One person is wearing a brown shirt and a purple skirt, standing next to a child in a blue hat. Another person is wearing a brown shirt and a hat, standing next to a child in a blue shirt. There is also a child in a black dress standing in front of the bakery. The mall has a modern design with white columns and a tiled floor.",no utterance is needed
1846.3,1851.2,0.6,"In the image, there are several customers at the mall. One person is wearing a purple dress and a hat, standing next to a stroller. Another person is wearing a brown shirt and a hat, standing next to a mannequin. A third person is wearing a blue shirt and shorts, standing next to the mannequin. There is also a child wearing a dress and a hat, walking towards the camera. The mall has a modern interior with white columns and a curved walkway.",Salesman: たしか夏休みに山口県に言ってたお兄ちゃんだ。
1851.4,1851.4,0.2,"In the image, there are several customers at the mall. A woman is standing with a baby in a stroller, wearing a dark-colored hat and a long purple dress. Next to her, a young girl is holding a toy, wearing a patterned dress. In front of them, a boy is standing, wearing a blue hat and a brown shirt. Behind them, a man is walking, wearing a purple shirt. In the background, there are other customers and a child playing on the stairs.",no utterance is needed
1851.6,1857.5,0.2,"In the image, there are several customers at the mall. A woman is standing with a baby in a stroller, wearing a brown dress and a black hat. Next to her, a young girl is standing, wearing a patterned dress. In the background, a man is walking, wearing a purple shirt and brown pants. Another person is walking in the distance, wearing a blue shirt and brown pants.",Salesman: そうありがとう。会いに来てくれるって言ってたもんね、ありがとう。
1858.2,1858.2,0.7,"In the image, there are several customers at the mall. The main focus is on a young girl and a young boy walking together. The girl is wearing a light blue top and black shorts, while the boy is wearing a green t-shirt with a cartoon character on it and black shorts. There are also other customers in the background, including a woman in a purple skirt and a man in a black shirt. The mall has a modern design with white columns and a tiled floor.",no utterance is needed
1858.9,1862.3,0.7,"In the image, there are several people in the mall. A young boy in a light blue shirt with a graphic design is walking towards the camera. Behind him, there is a woman wearing a blue dress and a child in a purple dress. There are also other people in the background, some of whom are walking and others who are standing. The mall has a modern design with white columns and a tiled floor.",Salesman: お姉ちゃんもお買い物してくれるの？ありがとうね。
1863.4,1863.4,1.1,"In the image, there are several people in the mall. A young girl in a black dress is walking towards the camera. Behind her, a man in a striped shirt is walking away. To the right, there is a young boy in a blue cap and a green shirt. Further back, another young boy in a red shirt is walking. There is also a banner with Japanese characters hanging on the right side of the image.",no utterance is needed
1864.6,1864.8,1.2,"In the image, there are several customers at the mall. The main focus is on a group of children and a man. The children are wearing casual clothing, including dresses and t-shirts. The man is wearing a striped shirt and a baseball cap. The children are standing in front of a bakery, and there are other customers in the background. The mall has a modern design with white columns and a tiled floor.",Salesman: オイル。
1865.6,1865.6,0.8,"In the image, there are several customers at the bakery in the mall. The customers are wearing various outfits, including:1. A person in a blue dress with a pattern.2. A person in a blue shirt with a white cap.3. A person in a blue shirt with a white cap.4. A person in a blue shirt with a white cap.5. A person in a blue shirt with a white cap.6. A person in a blue shirt with a white cap.7. A person in a blue shirt with a white cap.8. A person in a blue shirt with a white cap.9. A person in a blue shirt with a white cap.10. A person in a blue shirt with a white cap.The customers appear to be enjoying their time at the bakery, with some of them standing and others walking around.",no utterance is needed
1866.4,1870.1,0.8,"In the image, there are several customers at the mall. The children are wearing casual clothing, including dresses and shorts. One of the children is wearing a dress with a pattern, while the other is in a dress with a solid color. The children are standing near the entrance of the bakery, which is located in the mall. The bakery has a sign with a cartoon character on it.",Salesman: 本当ダックン今日帽子かぶってないがっくん。
1871.2,1871.2,1.1,"In the image, there are three children walking in what appears to be a mall or a shopping center. The children are wearing casual clothing suitable for a shopping environment. One child is wearing a light blue t-shirt and black shorts, another is in a brown t-shirt and black shorts, and the third child is in a patterned dress. The children are walking on a tiled floor, and there are columns and a staircase in the background. The mall has a modern design with white columns and a curved walkway.",no utterance is needed
1872.2,1874.8,1.0,"In the image, there are two children standing in front of a bakery at the mall. The child on the left is wearing a brown shirt and a white hat, while the child on the right is wearing a blue shirt and a blue hat. Both children appear to be wearing casual clothing suitable for a mall setting.",Salesman: また来てくれてありがとう。
1875.3,1875.3,0.5,"In the image, there are two individuals in the mall. The person on the left is wearing a light brown t-shirt and dark shorts, with a backpack slung over their shoulder. The person on the right is wearing a blue cap and a brown t-shirt. Both individuals appear to be casually dressed and are standing in front of a bakery.",no utterance is needed
1875.9,1877.5,0.6,"In the image, there are two individuals standing in what appears to be a mall or shopping center. The person on the left is wearing a brown t-shirt with the text ""STOCKHOLM"" and black shorts. They are also carrying a backpack. The person on the right is wearing an orange t-shirt and a blue cap. Both individuals are standing on a tiled floor with a curved walkway in front of them.",Salesman: 夏休み終わったんだよね？
1878.5,1878.5,1.0,"In the image, there are two characters that appear to be animated or stylized representations of people. The character on the left is wearing a brown t-shirt with the text ""STOCKHOLM"" and brown shorts. The character on the right is wearing a blue hat and a brown t-shirt with a design on it. The background shows a mall with a bakery, and there are other people walking around.",no utterance is needed
1879.5,1882.2,1.0,"In the image, there are several people in the mall. One person is wearing a brown t-shirt with the word ""ROCKSTAR"" written on it, brown shorts, and black shoes. Another person is wearing a blue cap and a blue shirt. A third person is wearing a green shirt and black shorts. There is also a child in a green shirt and black shorts. The mall has a modern design with white columns and a curved ceiling.",Salesman: そっか新学期頑張ってね。
1882.4,1882.4,0.2,"In the image, there are several customers at the bakery in the mall. The person in the foreground is wearing a blue costume with a hat and glasses, standing in front of the bakery. Behind them, there are other customers, some of whom are wearing casual clothing. The mall has a modern design with white columns and a tiled floor. The lighting is bright, and there are some people walking in the background.",no utterance is needed
1882.6,1883.2,0.2,"In the image, there are several customers at the bakery inside the mall. The customers are wearing casual clothing, including t-shirts and shorts. One customer is wearing a blue hat and sunglasses, while another is wearing a brown shirt and shorts. There are also a few other customers in the background, but they are not the main focus of the image.",Salesman: 田淵か？
1883.7,1883.7,0.5,"In the image, there are several customers at the bakery at the mall. Here is a description of the customers and their attire:1. **Customer 1**: A man wearing a gray t-shirt and shorts.2. **Customer 2**: A woman wearing a blue dress and a blue hat.3. **Customer 3**: A man wearing a black t-shirt and shorts.4. **Customer 4**: A woman wearing a white dress and a black hat.5. **Customer 5**: A man wearing a blue t-shirt and shorts.6. **Customer 6**: A woman wearing a black dress and a blue hat.7. **Customer 7**: A man wearing a white t-shirt and shorts.8. **Customer 8**: A woman wearing a blue dress and a black hat.9. **Customer 9**: A man wearing a black t-shirt and shorts.10. **Customer 10**: A woman wearing a white dress and a blue hat.The customers are standing in front of the bakery, which is located in the mall. The bakery has a sign with a cartoon character on it, and there are other customers in the background.",no utterance is needed
1884.2,1894.0,0.5,"In the image, there are several customers at the mall. One person is wearing a blue hat and glasses, standing in front of a bakery. Another person is wearing a blue hat and glasses, standing in front of a different bakery. There are also other customers in the background, some of whom are wearing casual clothing. The mall has a modern design with white columns and tiled floors.",Salesman: あ、その帽子わかったがっくんありがとう。今日も来てくれて嬉しい。こんにちは学校帰り。
1895.3,1895.3,1.3,"In the image, there are several customers at the mall. One person is wearing a red shirt and a hat, another is wearing a blue shirt and shorts, and a third person is wearing a white shirt and sandals. There are also other customers in the background, some of whom are wearing casual clothing. The mall has a modern design with a tiled floor and a staircase leading to an upper level.",no utterance is needed
1896.7,1901.8,1.4,"In the image, there are several customers at the mall. One person is wearing a blue hat and a blue shirt, standing in front of the bakery. Another person is wearing a white shirt and a black hat, also standing in front of the bakery. There are also other customers in the background, some of whom are wearing masks. The mall has a modern design with white columns and tiled flooring.",Salesman: この後は習い事とか何かあるのかな？
1902.0,1902.0,0.2,"In the image, there are several customers in the mall. One person is wearing a blue hat and glasses, standing in front of the bakery. Another person is wearing a striped shirt and shorts, walking towards the bakery. There are also other customers in the background, some of whom are wearing casual clothing. The mall has a modern design with white columns and a tiled floor.",no utterance is needed
1902.2,1902.2,0.2,"In the image, there are several customers in the mall. One person is wearing a blue outfit with a hat, standing in front of the bakery. Another person is wearing a striped shirt and brown pants, walking towards the bakery. There are also other customers in the background, some of whom are wearing casual clothing. The bakery has a sign with a cartoon character on it.",Salesman: 終わっちゃった。
1902.5,1902.5,0.3,"In the image, there are two children standing in front of a bakery at the mall. The child on the left is wearing a light blue t-shirt and dark shorts, while the child on the right is wearing an orange t-shirt and brown shorts. Both children are wearing baseball caps. The bakery has a sign with a cartoon character on it, and there are other customers in the background, but they are not the focus of the image.",no utterance is needed
1902.8,1907.3,0.3,"In the image, there are two individuals standing in front of a bakery at the mall. The person on the left is wearing a blue top with the word ""BRAVE"" on it, and the person on the right is wearing an orange top. Both individuals are wearing blue pants. The bakery has a sign with a cartoon character on it, and there are other customers in the background, but they are not the main focus of the image.",Salesman: あっ、習い事はもう終わったんだね今日もお疲れ様。
1908.2,1908.2,0.9,"In the image, there are several customers at the mall. One person is wearing a green shirt with a white design and a blue baseball cap. Another person is wearing a white shirt and a blue skirt. There is also a person in a blue dress. The mall has a modern design with white columns and a curved ceiling. The area appears to be well-lit with overhead lights.",no utterance is needed
1909.1,1913.2,0.9,"In the image, there are several customers at the mall. One person is wearing a blue and white costume, which appears to be inspired by a character from a popular animated series. Another person is wearing a blue and white costume as well, but with a different design. Both individuals are standing near the entrance of a bakery. The bakery has a sign with a cartoon character on it, indicating that it might be a popular spot for customers. The mall has a modern design with white pillars and a tiled floor. The overall atmosphere seems to be casual and relaxed.",Salesman: そっかとっても仲良し素敵。
1913.7,1913.7,0.5,"In the image, there are several customers at the mall. One person is wearing a blue mask and a blue hat, holding a large, round object that resembles a pizza. Another person is wearing a light-colored shirt and a dark-colored jacket. There are also other customers walking by, some of whom are wearing masks. The mall has a modern design with a curved ceiling and tiled flooring.",no utterance is needed
1914.2,1914.2,0.5,"In the image, there are several customers at the mall. One person is wearing a light-colored shirt and shorts, another is dressed in a light-colored jacket and shorts, and a third person is wearing a light-colored shirt and a light-colored jacket. All of them are wearing masks, indicating that they are adhering to health and safety guidelines. The mall has a modern design with a curved ceiling and tiled flooring. There is also a banner with Japanese text in the background.",Salesman: すぐが終わっ。
1915.2,1915.2,1.0,"In the image, there are several customers at the mall. One person is wearing a blue shirt and shorts, another is wearing a green shirt and black pants, and a third person is wearing a blue hat and glasses. There is also a person in a white shirt and black pants walking in the background. The mall has a modern design with a curved walkway and a banner with Japanese text.",no utterance is needed
1916.3,1919.3,1.0,"In the image, there are several customers at the mall. One person is wearing a blue shirt and a hat, while another person is wearing a white shirt and a black hat. There is also a person in a blue shirt and a white hat, and a person in a white shirt and a black hat. The mall has a modern design with white columns and a tiled floor. There are also banners with Japanese text in the background.",Salesman: そうだよね。新学期どう頑張れそう。
1919.8,1919.8,0.5,"In the image, there are two customers in the mall. The person on the left is wearing a blue outfit with a hat, while the person on the right is wearing a brown outfit with a hat. Both are standing in front of a bakery.",no utterance is needed
1920.4,1925.2,0.6,"In the image, there are two customers at the bakery at the mall. The person on the left is wearing a blue costume with a face mask and a blue hat. The person on the right is wearing a brown costume with a face mask and a brown hat. Both customers appear to be engaged in conversation, with the person on the left gesturing with their hands. The mall has a modern interior with white columns and a tiled floor. There is a banner with Japanese text in the background.",Salesman: 頑張ってねーよあ、素敵頑張ってね。運動会はいつなの？
1926.5,1926.5,1.2,"In the image, there are two customers at the bakery at the mall. The person on the left is wearing a light blue shirt and dark shorts, while the person on the right is wearing an orange shirt and beige shorts. Both are standing in front of the bakery, possibly waiting for their order or discussing something with the bakery staff.",no utterance is needed
1927.7,1928.9,1.2,"In the image, there are several customers at the bakery in the mall. Here are the details: 1. **Foreground**: A person wearing a blue hat and a brown shirt is standing in front of the bakery. They appear to be looking at something or someone off-camera. 2. **Background**: There are other customers in the mall. One person is wearing a blue shirt and another is wearing a white shirt. Both are standing near the bakery, possibly waiting for their order or observing the bakery. 3. **Bakery**: The bakery has a sign with a cartoon character on it, indicating that it might be a popular spot for customers. 4. **Mall Environment**: The mall has a modern design with white pillars and a tiled floor. There are also banners and signs visible, indicating the presence of shops and possibly a food court area. 5. **Lighting**: The lighting in the mall is bright, with ceiling lights and natural light coming in from the windows. Overall, the scene depicts a typical day at a busy mall with customers waiting for their orders at the bakery.",Salesman: 運動会の練習。
1929.4,1929.4,0.5,"In the image, there are several customers at the mall. One person is wearing a blue hat and a brown shirt, standing in front of the bakery. Another person is wearing a green shirt and a blue hat, also standing in front of the bakery. There are also other customers in the background, some of whom are wearing masks. The mall has a modern design with white pillars and a curved walkway.",no utterance is needed
1929.9,1931.8,0.5,"In the image, there are several customers at the mall. One person is wearing a blue shirt and shorts, another is wearing a white shirt and black pants, and a third person is wearing a blue shirt and black pants. There is also a person wearing a blue hat and glasses. The mall has a modern design with white columns and a tiled floor. There is a banner with Japanese text in the background.",Salesman: まだしてなくて。
1932.0,1932.0,0.2,"In the image, there are several customers at the bakery in the mall. The customers are wearing casual clothing, including t-shirts and shorts. Some of them are carrying bags, and one person is wearing a hat. The bakery has a bright and inviting atmosphere, with a variety of pastries and baked goods displayed on the shelves. The customers appear to be enjoying their time at the bakery, with some standing in line and others browsing the selection.",no utterance is needed
1932.2,1932.2,0.2,"In the image, there are two children standing in front of a bakery at the mall. The child on the left is wearing a light blue t-shirt and dark shorts, while the child on the right is wearing an orange t-shirt and light-colored shorts. Both children are wearing baseball caps. The bakery has a sign with a cartoon character on it, and there are other customers in the background, but their details are not clear.",Salesman: うん。
1932.6,1932.6,0.4,"In the image, there are two children standing in front of a bakery at the mall. The child on the left is wearing a light blue t-shirt and shorts, while the child on the right is wearing a brown t-shirt and shorts. Both children are wearing baseball caps. The bakery has a sign with a cartoon character on it, and there are other customers in the background, but their details are not clear.",no utterance is needed
1933.0,1933.0,0.4,"In the image, there are two children walking in what appears to be a mall or a shopping center. The child on the left is wearing a green t-shirt and black shorts, while the child on the right is wearing an orange t-shirt and blue shorts. Both children are wearing blue hats. The child on the left is holding a toy, and the child on the right is holding a phone. The mall has a modern design with white columns and a curved ceiling. There are also banners and posters visible in the background.",Salesman: わかってない？
1933.4,1933.4,0.4,"In the image, there are two children standing in front of a bakery at the mall. The child on the left is wearing a light blue shirt with the word ""FRIENDS"" written on it, and the child on the right is wearing a brown shirt. Both children are wearing baseball caps. The bakery has a sign with a cartoon character on it, and there are other customers in the background.",no utterance is needed
1933.8,1938.3,0.4,"In the image, there are two children standing in front of a bakery at the mall. The child on the left is wearing a green t-shirt with the word ""RAVE"" on it and a cap. The child on the right is wearing a brown t-shirt and a blue cap. The bakery has a sign with a cartoon character on it, and there are other customers in the background.",Salesman: あ、そうなんだ。でも秋秋ぐらいになる予定なのかな？
1938.4,1938.4,0.1,"In the image, there are several customers at the bakery in the mall. The customers are wearing casual clothing, including t-shirts and shorts. Some of them are standing near the counter, while others are walking around the bakery area. The atmosphere appears to be lively and bustling, typical of a busy shopping mall.",no utterance is needed
1938.5,1938.5,0.1,"In the image, there are several customers at the bakery in the mall. The customers are wearing casual clothing, including short pants and t-shirts. Some of them are carrying bags, and one person is wearing a blue hat. The bakery has a signboard with an illustration of a cake, and there are other customers in the background, walking around the mall. The overall atmosphere appears to be casual and relaxed.",Salesman: 多分。
1939.4,1939.4,0.9,"In the image, there are several customers at the bakery at the mall. The customers are wearing casual clothing, including short pants and T-shirts. Some of them are carrying bags, and one person is wearing a blue hat. The bakery has a signboard with a cartoon character, and there are other customers in the background, some of whom are also carrying bags. The overall atmosphere appears to be casual and relaxed.",no utterance is needed
1940.3,1945.0,0.9,"In the image, there are several customers at the mall. One person is holding a child, and they both appear to be wearing casual clothing. The child is wearing a hat, and the adult is wearing a red shirt and shorts. There are other customers in the background, some of whom are also wearing casual attire. The mall has a modern design with white columns and tiled flooring.",Salesman: そっか熱いからね。運動会はもう少し後がいいね。
1946.2,1946.2,1.2,"In the image, there are several customers at the mall. One person is wearing a green skirt and a white top, while another person is wearing a blue hat and a brown sweater. There are also other customers in the background, some of whom are wearing masks. The mall has a modern design with a staircase leading to an upper level.",no utterance is needed
1947.4,1947.6,1.2,"In the image, there are three children standing in front of a bakery at the mall. The children are wearing colorful clothing, including green shirts and hats. The bakery has a sign with a cartoon character on it, and there are other customers in the background, some of whom are also wearing colorful clothing. The overall atmosphere appears to be lively and cheerful.",Salesman: さあ。
1948.0,1948.0,0.5,"In the image, there are several customers at the mall. The main focus is on a woman wearing a green dress and a white bag, who appears to be walking towards the camera. She is accompanied by two children, one wearing a blue hat and another in a blue shirt. The children seem to be walking together. In the background, there are other customers, some of whom are also wearing green dresses. The mall has a modern design with white columns and a tiled floor. There is also a banner with Japanese text in the background.",no utterance is needed
1948.5,1949.5,0.5,"In the image, there are several customers at the mall. One person is wearing a blue hat and a blue shirt, another is wearing a brown shirt and a blue hat, and a third person is wearing a green shirt and a white hat. There are also mannequins in the background, one of which is wearing a blue hat and a white shirt. The mall has a modern design with a curved walkway and a tiled floor.",Salesman: 今回の電球つぶよ。
1950.3,1950.3,0.8,"In the image, there are two children standing in front of a bakery at the mall. The child on the left is wearing a light blue t-shirt and black shorts, while the child on the right is wearing a brown t-shirt and a beige cap. Both children are smiling and appear to be engaged in a playful interaction. The bakery has a sign with a cartoon character on it, and there are other customers in the background, some of whom are also wearing casual clothing. The mall has a modern design with a curved ceiling and tiled flooring.",no utterance is needed
1951.1,1956.6,0.8,"In the image, there are two children standing in front of a bakery at the mall. The child on the left is wearing a green t-shirt with the word ""BRAVE"" printed on it and a cap. The child on the right is wearing a brown t-shirt and a cap. Both children appear to be engaged in a conversation or activity. The bakery has a sign with a cartoon character on it, and there are other customers in the background, some of whom are also wearing caps. The mall has a modern design with a curved ceiling and tiled flooring.",Salesman: そうなんだ。運動会の練習をするにはちょっとまだ暑すぎるよね？
1958.0,1958.0,1.4,"In the image, there are several customers at the bakery inside a mall. Here is a description of the customers and their attire:1. **Foreground**: A child wearing a blue hat and a blue shirt with the word ""FORTUNE"" on it.2. **Middle Ground**: A man wearing a light brown shirt and a dark-colored hat.3. **Background**: Another child wearing a blue hat and a blue shirt with the word ""FORTUNE"" on it, standing next to the first child.The mall has a modern design with white pillars and a curved ceiling. There is a staircase in the background, and banners with Japanese text are visible. The overall atmosphere appears to be bustling with activity.",no utterance is needed
1959.4,1961.9,1.4,"In the image, there are several customers at the mall. The main focus is on two young boys standing in front of a bakery. Both boys are wearing blue shirts and hats. One boy is wearing a blue shirt with the word ""HAPPY"" on it, while the other boy is wearing a brown shirt. In the background, there are other customers walking around the mall. Some of them are wearing masks, indicating that they are following safety measures. There is also a banner with Japanese characters hanging on the wall, suggesting that the mall is located in Japan.",Salesman: 素敵仲良しだね。
1964.2,1964.2,2.2,"In the image, there are several customers in the mall. The main focus is on a person wearing a blue hat and glasses, standing in the foreground. They are dressed in a brown shirt and pants. To the left of the person, there are other customers walking by. One person is wearing a white shirt and a mask, while another is wearing a pink shirt. There is also a person in the background wearing a blue shirt and a white hat.The mall has a modern design with white pillars and a curved walkway. There are also banners hanging on the walls, one of which has Japanese text. The overall atmosphere appears to be busy and bustling, typical of a shopping mall.",no utterance is needed
1966.4,1967.6,2.2,"In the image, there are several customers at the bakery in the mall. Here are the details: 1. **Customer 1**: Standing near the entrance of the bakery, wearing a white shirt and a black jacket. 2. **Customer 2**: Standing near the entrance, wearing a white shirt and a black jacket. 3. **Customer 3**: Standing near the entrance, wearing a white shirt and a black jacket. 4. **Customer 4**: Standing near the entrance, wearing a white shirt and a black jacket. 5. **Customer 5**: Standing near the entrance, wearing a white shirt and a black jacket. 6. **Customer 6**: Standing near the entrance, wearing a white shirt and a black jacket. 7. **Customer 7**: Standing near the entrance, wearing a white shirt and a black jacket. 8. **Customer 8**: Standing near the entrance, wearing a white shirt and a black jacket. 9. **Customer 9**: Standing near the entrance, wearing a white shirt and a black jacket. 10. **Customer 10**: Standing near the entrance, wearing a white shirt and a black jacket. All customers are wearing black jackets and white shirts. The mall has a modern design with white pillars and a",Salesman: がっくんどっか行っちゃった。
1968.1,1968.1,0.5,"In the image, there are several customers at the mall. One person is wearing a blue hat and a red shirt, standing in front of the bakery. Another person is wearing a white shirt and a hat, standing near the bakery. There are also other customers in the background, some of whom are wearing masks. The mall has a modern design with white columns and tiled flooring.",no utterance is needed
1968.6,1970.4,0.5,"In the image, there are several customers at the mall. One person is wearing a white shirt and a hat, while another person is wearing a brown shirt and a blue hat. There is also a person in a white shirt and a black hat walking by. The mall has a modern design with white pillars and tiled floors.",Salesman: もっと学校は近く年が違うんだ。
1971.2,1971.2,0.8,"In the image, there are several customers at the mall. The person in the foreground is wearing a blue hat and glasses, and they appear to be standing in front of a bakery. The bakery has a sign with Japanese characters on it. Behind the person in the foreground, there are other customers walking by. One person is wearing a white shirt and a hat, while another is wearing a black shirt and a hat. The mall has a modern design with a tiled floor and a staircase leading to an upper level. The lighting is bright, and the overall atmosphere appears to be busy and bustling.",no utterance is needed
1971.9,1974.5,0.8,"In the image, there are several customers at the mall. One person is wearing a white shirt and a blue hat, standing near a mannequin. Another person is wearing a red shirt and a blue hat, also standing near the mannequin. There are also other customers in the background, some of whom are wearing casual clothing. The mall has a modern design with a white ceiling and tiled flooring.",Salesman: あ、そうなんだ、お兄ちゃんはいくつ？
1975.5,1975.5,1.0,"In the image, there are several customers at the bakery in the mall. The customers are wearing casual clothing, including t-shirts and jeans. Some of them are standing in line, while others are seated at tables. The bakery has a bright and inviting atmosphere, with a variety of pastries and baked goods displayed on shelves. The customers appear to be enjoying their time at the bakery, with some engaging in conversation and others enjoying their treats.",no utterance is needed
