Camera timestamp,End of utterance,Time delta,[Camera],[Context]
905.5,905.5,2.9,"In front of the bakery at the mall, there are two customers. One person is wearing a white shirt and dark pants, while the other is wearing a black shirt and dark pants. Both are carrying bags. The bakery has a sign that reads ""WELCOME"" and there is a sign with a green logo on the left side of the image. The mall has a modern design with white pillars and a checkered floor.",no utterance is needed
908.5,912.5,3.0,"In the image, there are several customers at the bakery in the mall. They are wearing masks, which is a common practice to protect against the spread of COVID-19. The customers appear to be walking around the bakery, possibly browsing the products or waiting for their order. The bakery has a welcoming sign that reads ""WELCOME"" and a sign with a logo, indicating that it is likely a popular spot for customers. The mall has a modern design with a combination of white and blue colors, and there are stairs leading up to the next level.",Salesman: 今日のパン屋、明日の朝のパンを買い忘れがありませんか？
913.4,913.4,0.9,"In front of the bakery at the mall, there are two customers. One person is wearing a white shirt and dark shorts, while the other is wearing a white shirt and dark pants. Both are walking towards the bakery.",no utterance is needed
914.3,918.8,0.9,"In front of the bakery at the mall, there are a few customers. One person is wearing a white shirt and dark pants, while another is wearing a blue shirt and dark pants. Both are carrying bags. The bakery has a sign that reads ""WELCOME"" and a sign with a logo. The mall has a modern design with white pillars and a curved staircase. The lighting is bright, and the floor has a checkered pattern.",Salesman: こんにちは日曜日なので、ソルビベーカリーは18時までの営業です。
920.1,920.1,1.3,"In the image, there are several customers at the bakery at the mall. They are wearing casual clothing, including t-shirts, shorts, and sneakers. Some of them are carrying bags, and one person is holding a handbag. The bakery has a welcoming sign with a blue and white color scheme, and there are other customers in the background, walking around the mall.",no utterance is needed
921.4,930.4,1.3,"In the image, there are several customers at the bakery inside the mall. The customers are wearing various outfits, including: 1. A person in a white shirt and black pants. 2. A person in a black jacket and black pants. 3. A person in a white shirt and black pants. 4. A person in a black jacket and black pants. 5. A person in a white shirt and black pants. 6. A person in a black jacket and black pants. 7. A person in a white shirt and black pants. 8. A person in a black jacket and black pants. 9. A person in a white shirt and black pants. 10. A person in a black jacket and black pants. The customers appear to be walking around the bakery, possibly looking at the products or discussing their choices.",Salesman: ただいまタイムセールを行っておりますので、是非このお得な時間にパンのお買い物を済ませてくださいね。
931.0,931.0,0.6,"In the image, there are several customers at the bakery. They are wearing casual clothing, including t-shirts, shorts, and sandals. Some of them are carrying bags, and there are also some individuals wearing masks. The bakery has a welcoming sign with the word ""WELCOME"" written on it. The overall atmosphere appears to be casual and relaxed.",no utterance is needed
931.6,932.9,0.6,"In the image, there are several customers at the bakery. They are wearing casual clothing, including t-shirts, shorts, and sneakers. Some of them are standing in line, while others are walking by. The bakery has a welcoming sign with the word ""WELCOME"" written on it. The overall atmosphere appears to be casual and relaxed.",Salesman: 皆様、こんにちは。
933.9,933.9,1.0,"In the image, there are several customers at the bakery at the mall. The customers are wearing casual clothing, including short pants and t-shirts. Some of them are carrying backpacks, and one person is holding a bag. The bakery has a welcoming sign with a green logo and some text, indicating that it is likely a popular spot for customers. The overall atmosphere appears to be casual and relaxed.",no utterance is needed
934.9,944.1,1.0,"In the image, there are several customers at the mall. The main focus is on a young man wearing a white t-shirt and black shorts, who appears to be walking towards the bakery. He is carrying a brown backpack. Behind him, there are two children, one wearing a white t-shirt and the other in a blue t-shirt. The children are also carrying backpacks. To the left of the image, there is a young man wearing a white t-shirt and black shorts, who is walking towards the bakery. He is carrying a brown backpack. In front of the bakery, there is a sign that reads ""WELCOME"" and a small sign with some text. The bakery itself has a glass window with a green logo and some information about the bakery. The overall atmosphere appears to be casual and relaxed, with people going about their day.",Salesman: こんにちは雷や雨がひどいですね。お買いもの楽しんでいますか？ただいまソルビベーカリーでタイムセールを行っていますよ。
944.7,944.7,0.6,"In the image, there are several customers at the bakery at the mall. Here are the details:1. **Customers**:   - There are three people visible in the image. One person is standing near the entrance of the bakery, wearing a light-colored jacket and jeans.   - Another person is walking towards the entrance, wearing a dark-colored jacket and jeans.   - The third person is standing near the entrance, wearing a light-colored jacket and jeans.2. **Clothing**:   - The person standing near the entrance is wearing a light-colored jacket and jeans.   - The person walking towards the entrance is wearing a dark-colored jacket and jeans.   - The person standing near the entrance is wearing a light-colored jacket and jeans.3. **Environment**:   - The bakery is located in a mall, with a tiled floor and a staircase leading to another level.   - There are other customers and people walking around the mall, but they are not the main focus of the image.The overall atmosphere appears to be that of a busy mall with people going about their day.",no utterance is needed
945.3,947.8,0.6,"In the image, there are several customers at the bakery. They appear to be walking towards the entrance or exit of the bakery. The customers are wearing casual clothing, including jeans, t-shirts, and jackets. Some of them are carrying bags or handbags. The bakery has a welcoming sign with a logo and some text, indicating that it is likely a popular spot for customers. The overall atmosphere seems to be casual and relaxed.",Salesman: 皆様のお好きなパンをお選びいただけます。
948.8,948.8,1.0,"In the image, there are several customers at the mall. One person is wearing a white shirt and black pants, while another person is wearing a gray jacket and blue jeans. There are also other customers in the background, some of whom are walking up the escalator. The mall has a modern design with a combination of glass and metal structures, and there are various shops and stores visible through the glass windows.",no utterance is needed
949.9,951.5,1.1,"In the image, there are two customers walking through the mall. The person on the left is wearing a white shirt and dark pants, while the person on the right is wearing a brown shirt and light-colored pants. Both are carrying bags. The mall has a modern design with a checkered floor and white columns.",Salesman: ソルビバベーカリーのタイムセール。
952.2,952.2,0.7,"In front of the bakery at the mall, there are several customers walking by. Here are some details about their appearance:1. **Customer 1**: Wearing a black jacket and a black hat.2. **Customer 2**: Wearing a brown jacket and a black hat.3. **Customer 3**: Wearing a white jacket and a black hat.4. **Customer 4**: Wearing a blue jacket and a black hat.5. **Customer 5**: Wearing a black jacket and a black hat.The customers appear to be casually dressed, with some wearing hats and jackets. The bakery is located in the foreground, and the customers are walking past it.",no utterance is needed
952.9,957.4,0.7,"In the image, there are several customers at the bakery at the mall. Here are some details about the customers and their attire: 1. **Customer 1**: This person is wearing a black jacket and a black hat. They are carrying a white bag with green accents. 2. **Customer 2**: This person is wearing a black jacket and a black hat. They are carrying a white bag with green accents. 3. **Customer 3**: This person is wearing a black jacket and a black hat. They are carrying a white bag with green accents. 4. **Customer 4**: This person is wearing a black jacket and a black hat. They are carrying a white bag with green accents. 5. **Customer 5**: This person is wearing a black jacket and a black hat. They are carrying a white bag with green accents. 6. **Customer 6**: This person is wearing a black jacket and a black hat. They are carrying a white bag with green accents. 7. **Customer 7**: This person is wearing a black jacket and a black hat. They are carrying a white bag with green accents. 8. **Customer 8**: This person is wearing a black jacket and a black hat. They are carrying a white bag with green",Salesman: 皆様のお好きなパンが売り切れてしまう前に、是非ご利用くださいね。
961.9,961.9,4.5,"In front of the bakery at the mall, there are a few customers walking by. One person is wearing a black jacket, and another is wearing a white shirt. The bakery has a sign that reads ""WELCOME"" and a logo with a green and yellow color scheme. The mall has a modern design with white columns and a checkered tiled floor. The ceiling has recessed lighting fixtures.",no utterance is needed
966.4,970.3,4.5,"In front of the bakery at the mall, there are several customers walking by. Here are some details about the people: 1. **Person on the left**: This person is wearing a black jacket and a black hat. They are carrying a bag and appear to be walking towards the bakery. 2. **Person in the middle**: This person is wearing a white shirt and a white hat. They are carrying a bag and appear to be walking towards the bakery. 3. **Person on the right**: This person is wearing a white shirt and a black hat. They are carrying an umbrella and appear to be walking towards the bakery. The bakery itself has a sign that reads ""WELCOME"" and a sign that appears to be advertising something related to the bakery. The overall atmosphere seems to be busy and bustling, with people going about their day.",Salesman: いらっしゃいませ只今ソルビバベーカリータイムセール実施中です。
971.5,971.5,1.2,"In front of the bakery at the mall, there are several customers walking by. The customers are wearing various types of clothing, including:1. A person wearing a black jacket and a backpack.2. Another person wearing a white shirt and a black jacket.3. A person wearing a blue shirt and shorts.4. A person wearing a black shirt and a white shirt.5. A person wearing a black jacket and a white shirt.6. A person wearing a black jacket and a white shirt.7. A person wearing a black jacket and a white shirt.8. A person wearing a black jacket and a white shirt.9. A person wearing a black jacket and a white shirt.10. A person wearing a black jacket and a white shirt.The customers appear to be walking in a relaxed manner, possibly browsing the bakery or engaging in casual conversation.",no utterance is needed
972.7,974.5,1.2,"In the image, there are several customers at the bakery at the mall. Here are some details about the customers and their attire: 1. **Customer 1**: A person wearing a black jacket and a white shirt. 2. **Customer 2**: A person wearing a black jacket and a white shirt. 3. **Customer 3**: A person wearing a black jacket and a white shirt. 4. **Customer 4**: A person wearing a black jacket and a white shirt. 5. **Customer 5**: A person wearing a black jacket and a white shirt. 6. **Customer 6**: A person wearing a black jacket and a white shirt. 7. **Customer 7**: A person wearing a black jacket and a white shirt. 8. **Customer 8**: A person wearing a black jacket and a white shirt. 9. **Customer 9**: A person wearing a black jacket and a white shirt. 10. **Customer 10**: A person wearing a black jacket and a white shirt. All customers are wearing masks, indicating that they are following health guidelines during the pandemic. The bakery has a welcoming sign with the word ""WELCOME"" in front of it.",Salesman: 人気のパンをお得にお買い物できますよ。
976.9,976.9,2.4,"In front of the bakery at the mall, there are several customers. One person is wearing a black jacket and a black hat, while another person is wearing a brown jacket and a black hat. There are also a few other people in the background, some of whom are carrying bags. The overall atmosphere appears to be busy and bustling, with people moving around and engaging in various activities.",no utterance is needed
979.2,985.9,2.4,"In the image, there are several customers at the mall. The main focus is on a person wearing a blue costume, which resembles the character from the film ""Avatar."" This person is walking through the mall, carrying a backpack. The mall has a modern design with a glass entrance and a staircase leading to an upper level. The customers are wearing casual clothing, and some are carrying bags. The overall atmosphere appears to be busy and lively, typical of a shopping mall.",Salesman: 今日の夕飯や明日の朝ご飯のパンソルビバベーカリーのタイムセールでお買い物して行きませんか？
992.3,992.3,6.4,"In front of the bakery at the mall, there are a few customers. One person is wearing a purple shirt and a headscarf, while another person is wearing a black shirt and a white hat. There are also a few other people in the background, but they are not clearly visible due to the angle and lighting.",no utterance is needed
998.7,999.5,6.4,"In the image, there are several customers at the bakery inside the mall. The customers are wearing casual clothing, including dresses and sandals. The bakery has a welcoming sign with the word ""WELCOME"" and some text in Japanese. The customers appear to be engaged in conversation or looking at the items on display. The mall has a modern design with a combination of glass and metal, and there are stairs leading up to the next level.",Salesman: みなさん、こんにちは。
1001.9,1001.9,2.4,"In the image, there are several customers at the bakery inside the mall. The customers are wearing casual clothing, including shirts and pants. Some of them are standing near the bakery, while others are walking by. The bakery has a welcoming sign with a green and white color scheme, and there are also some customers seated at the counter. The mall has a modern design with a combination of glass and metal structures, and there are also some escalators visible in the background.",no utterance is needed
1004.2,1007.5,2.4,"In the image, there are a few customers at the bakery at the mall. One person is walking towards the entrance, while another person is standing near the entrance. Both individuals are wearing casual clothing. The person walking towards the entrance is wearing a light-colored jacket and dark pants, while the person standing near the entrance is wearing a light-colored shirt and dark pants. The bakery has a welcoming sign with a green and yellow color scheme, and there are other customers in the background.",Salesman: ソルビベーカリーではただいまタイムセールを行っております。
1009.1,1009.1,1.6,"In the image, there are several customers at the mall. One person is walking towards the bakery, wearing a light-colored shirt and dark pants. Another person is standing near the entrance of the bakery, wearing a white shirt and dark pants. There are also other customers in the background, some of whom are walking and others who are standing. The bakery has a sign that reads ""WELCOME"" and a sign with a logo. The mall has a modern design with a combination of glass and metal elements, and there are stairs leading up to an upper level.",no utterance is needed
1010.7,1021.3,1.6,"In the image, there are several customers at the bakery. They are wearing casual clothing, including t-shirts and pants. Some of them are carrying bags, and one person is holding a cell phone. The bakery has a welcoming sign with a logo and some text, indicating that it is a popular spot for customers. The overall atmosphere appears to be casual and relaxed.",Salesman: 今日の夕飯や明日の朝ご飯にソルビバベーカリーのパンのお買い物はいかがですか？ただいまタイムセール実施中、お得にお買い物していただけますよ。
1026.2,1026.2,4.9,"In the image, there are several customers at the mall. The customers are wearing various clothing items, including:1. A person in a brown coat and jeans.2. A person in a white shirt and jeans.3. A person in a black jacket and jeans.4. A person in a white shirt and jeans.5. A person in a black jacket and jeans.6. A person in a white shirt and jeans.7. A person in a black jacket and jeans.8. A person in a white shirt and jeans.9. A person in a black jacket and jeans.10. A person in a white shirt and jeans.The customers appear to be walking or standing in the mall, with some carrying bags. The mall has a modern design with a combination of glass and metal structures.",no utterance is needed
1031.1,1032.7,4.9,"In the image, there are several customers at the bakery at the mall. They are wearing masks and gloves, indicating that they are adhering to health and safety measures. The customers are standing in front of the bakery, possibly waiting for their order or observing the bakery's offerings. The bakery has a welcoming sign that reads ""WELCOME"" and a sign with a logo, which is partially visible. The overall atmosphere appears to be calm and orderly, with customers maintaining a safe distance from each other.",Salesman: 天気がどんどん崩れてきましたね。
1033.7,1033.7,1.0,"In the image, there are several customers at the bakery at the mall. The customers are wearing various types of clothing, including:1. A person wearing a white shirt and dark pants.2. A person wearing a white shirt and dark pants.3. A person wearing a white shirt and dark pants.4. A person wearing a white shirt and dark pants.5. A person wearing a white shirt and dark pants.6. A person wearing a white shirt and dark pants.7. A person wearing a white shirt and dark pants.8. A person wearing a white shirt and dark pants.9. A person wearing a white shirt and dark pants.10. A person wearing a white shirt and dark pants.The customers appear to be walking or standing in front of the bakery, and the bakery has a sign that reads ""WELCOME"" in front of it.",no utterance is needed
1034.7,1046.4,1.0,"In the image, there are several customers at the bakery at the mall. Here are the details: 1. **Customer 1**: A person wearing a white shirt and a black mask. 2. **Customer 2**: Another person wearing a white shirt and a black mask. 3. **Customer 3**: A person wearing a white shirt and a black mask. 4. **Customer 4**: A person wearing a white shirt and a black mask. 5. **Customer 5**: A person wearing a white shirt and a black mask. 6. **Customer 6**: A person wearing a white shirt and a black mask. 7. **Customer 7**: A person wearing a white shirt and a black mask. 8. **Customer 8**: A person wearing a white shirt and a black mask. 9. **Customer 9**: A person wearing a white shirt and a black mask. 10. **Customer 10**: A person wearing a white shirt and a black mask. All customers are wearing masks, and they appear to be standing in line at the bakery. The bakery has a sign that reads ""WELCOME"" and a sign with a logo. The customers are dressed in casual clothing, and the mall has a modern design with white pillars",Salesman: 足下滑りやすい場所もありますので、どうかお気をつけてくださいね。ソルビベーカリーではただいまタイムセールを行っております。いらっしゃいませ、本日もご来店ありがとうございます。
1047.5,1047.5,1.1,"The image shows an indoor mall with a bakery in the foreground. The bakery has a sign that reads ""WELCOME"" and a sign with a logo. The customers are not clearly visible in the image, but they appear to be walking around the mall. The mall has a modern design with white columns and tiled floors. The lighting is bright, and there are several white lights hanging from the ceiling. The overall atmosphere is clean and well-lit.",no utterance is needed
1048.6,1052.1,1.1,"The image shows an indoor mall with a bakery on the left side. The bakery has a glass window with a sign that reads ""WELCOME"" in English. Inside the bakery, there are customers, but their details are not visible in the image. The mall has a modern design with white columns and tiled flooring. The ceiling is illuminated with several light fixtures. The overall atmosphere appears to be clean and well-maintained.",Salesman: タイムセールを行っています。ぜひゆっくりパンをお選びくださいね。
1053.3,1053.3,1.2,"In the image, there are a few customers in the mall. One person is walking towards the bakery, wearing a light-colored shirt and dark pants. Another person is standing near the entrance of the bakery, wearing a light-colored shirt and dark pants. The bakery has a sign that reads ""WELCOME"" and a sign with a logo. The mall has a modern design with white columns and tiled floors.",no utterance is needed
1054.5,1058.0,1.2,"In the image, there are a few customers visible in the mall. One person is walking towards the entrance of the bakery, while another person is standing near the entrance. Both individuals are wearing casual clothing, including shirts and pants. The bakery entrance has a welcoming sign that reads ""WELCOME"" and a sign with a logo. The mall has a modern design with white pillars and tiled flooring.",Salesman: ただいまソルビバベーカリーではタイムセールを行っております。
1064.1,1064.1,6.1,"In the image, there are a few customers in the mall. One person is walking towards the entrance of the bakery, while another person is standing near the entrance. The customers are wearing casual clothing, including jackets and pants. The bakery has a welcoming sign with the word ""WELCOME"" written on it. The mall has a modern design with a combination of white and blue colors, and there are stairs leading up to the next level.",no utterance is needed
1070.2,1072.0,6.1,"In front of the bakery at the mall, there are two customers walking together. The person on the left is wearing a black top and blue jeans, while the person on the right is wearing a black top and blue pants. Both are carrying bags. The bakery has a sign that reads ""WELCOME"" and a sign with a green logo. The mall has a modern design with white columns and a tiled floor.",Salesman: こんにちはお買い物楽しんでいますか？
1072.5,1072.5,0.5,"In the image, there are several customers in the mall. They appear to be walking and engaging in various activities. Some are carrying bags, while others are carrying handbags. The customers are dressed in casual clothing, suitable for a mall setting. The atmosphere seems relaxed and typical of a shopping mall environment.",no utterance is needed
1073.1,1076.9,0.5,"In front of the bakery at the mall, there are several customers. One person is walking towards the entrance, while another is standing near the entrance. There are also a few other people in the background, but they are not the main focus of the image. The customers are dressed in casual clothing, suitable for a mall setting.",Salesman: ソルビベーカリーではただいまタイムセールが行なわれていますよ。
1078.2,1078.2,1.3,"In the image, there are several customers in the mall. They appear to be walking around, possibly browsing the stores or looking for something to buy. The customers are dressed in casual clothing, suitable for a mall setting. Some are carrying bags, indicating they might be shopping. The atmosphere seems relaxed and typical of a busy shopping mall.",no utterance is needed
1079.6,1085.7,1.3,"In the image, there are several customers in the mall. The customers are wearing casual clothing, including t-shirts and jeans. Some of them are carrying shopping bags, indicating that they are either shopping or have just finished shopping. The mall has a modern design with a combination of glass and metal elements, and there are also some food stalls visible through the glass windows. The lighting is bright and well-lit, creating a welcoming atmosphere for shoppers.",Salesman: 皆様のお好きなパンは、売り切れる前に是非タイムセールをご利用ください。
1089.5,1089.5,3.8,"In front of the bakery at the mall, there are several customers. One person is walking towards the bakery, carrying a bag. Another person is standing near the entrance of the bakery, possibly waiting to enter or just passing by. The bakery itself has a welcoming sign with the word ""WELCOME"" written on it. The overall atmosphere appears to be busy and lively, with people going about their day.",no utterance is needed
1093.2,1094.4,3.8,"In the image, there are several customers in the mall. They are walking around, some carrying bags and others walking by. The customers are dressed in casual clothing, suitable for a shopping environment. The mall has a modern design with a mix of light and dark colors, and there are various shops and displays visible through the glass windows.",Salesman: みなさん、こんにちは。
1095.0,1095.0,0.6,"In front of the bakery at the mall, there are several customers walking around. One person is wearing a blue shirt and a hat, while another is wearing a white shirt and a black jacket. There are also a few other people in the background, but they are not the main focus of the image.",no utterance is needed
1095.6,1099.7,0.6,"In front of the bakery at the mall, there are several customers walking around. They appear to be casually dressed, with some wearing hats and others carrying bags. The atmosphere seems relaxed and casual, typical of a shopping mall environment.",Salesman: ソルビバベーカリーではただいまタイムセールを行っております。
1101.5,1101.5,1.8,"In the image, there are several customers at the bakery in the mall. The customers are wearing casual clothing, including t-shirts, jeans, and shorts. Some of them are carrying bags, and there are also a few individuals walking by. The bakery has a welcoming sign with a blue and white color scheme, and there are also some promotional materials displayed on the window. The overall atmosphere appears to be busy and lively, typical of a busy mall setting.",no utterance is needed
1103.3,1108.4,1.8,"In the image, there are several customers at the bakery in the mall. The customers are wearing casual clothing, including: 1. A person wearing a black jacket and jeans. 2. Another person wearing a striped shirt and brown pants. 3. A person wearing a black jacket and jeans. 4. A person wearing a black jacket and jeans. 5. A person wearing a black jacket and jeans. The customers appear to be walking around the bakery, possibly looking at the products or discussing their choices. The bakery has a welcoming sign in front, indicating it is open and ready to serve customers.",Salesman: 美味しいパンをとってもお買い得にお買い物できるタイムセール実施中です。
1109.6,1109.6,1.2,"In front of the bakery at the mall, there are two customers walking by. One person is wearing a black shirt and dark pants, while the other is wearing a white shirt and dark pants. Both are carrying bags, and they appear to be walking towards the bakery.",no utterance is needed
1110.7,1112.5,1.1,"In front of the bakery at the mall, there are two customers walking by. One person is wearing a black shirt and dark pants, while the other is wearing a white shirt and dark pants. Both are carrying shopping bags. The bakery has a welcoming sign with the word ""WELCOME"" written on it.",Salesman: 皆様のお好きなパンが売り切れてしまう前に。
1113.7,1113.7,1.2,"In the image, there are several customers at the bakery. They appear to be walking or standing in the mall, possibly browsing the bakery or engaging in conversation. The customers are dressed in casual clothing, suitable for a mall setting. Some are carrying bags, and one person is pushing a stroller, indicating that the bakery might have a children's section or a family-friendly atmosphere. The overall atmosphere is relaxed and casual, typical of a shopping mall environment.",no utterance is needed
1114.9,1116.4,1.2,"In the image, there are several customers in the mall. They appear to be walking and engaging in various activities. Some are carrying bags, while others are pushing a stroller. The customers are dressed in casual clothing, suitable for a mall setting. The atmosphere seems to be relaxed and typical of a shopping mall environment.",Salesman: お得なタイムセールをぜひご利用くださいね。
1120.1,1120.1,3.7,"In the image, there are several customers at the mall. The main focus is on a person pushing a stroller, who appears to be a parent with a child. There are also other individuals walking around, some of whom are carrying bags. The mall has a modern design with a combination of glass and metal structures, and the lighting is bright and evenly distributed. The customers are dressed in casual attire, suitable for a mall setting.",no utterance is needed
1123.7,1126.8,3.6,"In the image, there are several customers at the bakery at the mall. Here are the details: 1. **Customers**: - A person wearing a black and white striped shirt. - A person wearing a white shirt and beige pants. - A person wearing a green shirt and black shorts. - A person wearing a black hat and white shoes. - A person wearing a black and white striped shirt. - A person wearing a white shirt and black pants. - A person wearing a black and white striped shirt. - A person wearing a white shirt and black pants. - A person wearing a black and white striped shirt. - A person wearing a white shirt and black pants. - A person wearing a black and white striped shirt. - A person wearing a white shirt and black pants. - A person wearing a black and white striped shirt. - A person wearing a white shirt and black pants. - A person wearing a black and white striped shirt. - A person wearing a white shirt and black pants. - A person wearing a black and white striped shirt. - A person wearing a white shirt and black pants. - A person wearing a black and white striped shirt. -",Salesman: ソルビバベーカリーただいまタイムセール実施中です。
1127.1,1127.1,0.3,"In front of the bakery at the mall, there are several customers. One person is wearing a black shirt and shorts, another is wearing a white shirt and black pants, and a third person is wearing a black shirt and shorts. There is also a man pushing a baby stroller. The bakery has a sign that reads ""WELCOME"" and a mannequin dressed in a blue and white striped shirt. The mall has a modern interior with white walls and a checkered floor.",no utterance is needed
1127.4,1145.7,0.3,"In the image, there are several customers at the bakery at the mall. Here is a description of the customers and their attire: 1. **Customer 1**: A person wearing a blue shirt and shorts. 2. **Customer 2**: Another person wearing a blue shirt and shorts. 3. **Customer 3**: A person wearing a black shirt and shorts. 4. **Customer 4**: A person wearing a black shirt and shorts. 5. **Customer 5**: A person wearing a blue shirt and shorts. All customers are wearing casual clothing suitable for a mall setting.",Salesman: 今日の夕飯や明日の朝のパンソルビバベーカリーのタイムセールでお買い物して行きませんか？どうもこんにちは雨で足元が滑りやすくなってますよ。気をつけて歩いてくださいね。ソルビバベーカリーではただいまタイムセールを行っています。
1146.3,1146.3,0.6,"In front of the bakery at the mall, there are several customers. One person is wearing a white shirt and black pants, carrying a shopping bag. Another person is wearing a black shirt and hat, holding a child. There are also two mannequins in the window display, one dressed in a white shirt and the other in a blue shirt. The mall has a modern design with white columns and tiled floors.",no utterance is needed
1146.9,1150.0,0.6,"In the image, there are several customers at the mall. The main focus is on a woman wearing a black hat and a black shirt, who appears to be holding a child. The child is also wearing a black outfit. There are other customers in the background, some of whom are wearing casual clothing. The mall has a modern design with white columns and tiled flooring.",Salesman: 皆様の好きなパンをぜひお選びくださいね。
1151.3,1151.3,1.3,"In the image, there are several customers at the bakery at the mall. The customers are wearing casual clothing, including t-shirts and shorts. Some of them are carrying bags, and one person is holding a child. The bakery has a welcoming sign with the word ""WELCOME"" written on it. The overall atmosphere appears to be relaxed and casual, typical of a shopping mall bakery.",no utterance is needed
1152.6,1155.1,1.3,"In front of the bakery at the mall, there are several customers. One person is wearing a white shirt and black pants, while another is wearing a black shirt and black pants. There is also a child wearing a blue dress. The bakery has a sign that reads ""WELCOME"" and a display case with items for sale. The overall atmosphere appears to be busy and lively.",Salesman: こんにちは。ただいまタイムセールを行ってますよ。
1156.9,1156.9,1.8,"In the image, there is a woman standing in front of a bakery at a mall. She is wearing a black and white striped dress. She appears to be holding a bag and seems to be looking at something in the bag. The bakery has a sign that reads ""WELCOME"" and there are other customers in the background. The mall has a modern design with white columns and tiled floors.",no utterance is needed
1158.7,1159.3,1.8,"In the image, there are two customers at the bakery at the mall. The woman in the foreground is wearing a striped shirt with black and white patterns. She is holding a white bag and appears to be looking at something in her hand. The man behind her is wearing a light-colored shirt and dark pants. He is walking away from the bakery. The mall has a modern interior with a tiled floor and a staircase leading to another level. The lighting is bright, and there are several light fixtures visible.",Salesman: バイバイ。
1160.2,1160.2,0.9,"In the image, there are two customers at the bakery at the mall. The person on the left is wearing a black and white striped shirt, and the person on the right is wearing a black shirt with white stripes. Both are carrying shopping bags. The bakery has a welcoming sign with the word ""WELCOME"" written on it. The mall has a modern interior with white columns and tiled floors.",no utterance is needed
1161.0,1172.8,0.8,"In the image, there are two customers at the bakery at the mall. The person on the left is wearing a white shirt and dark pants, while the person on the right is wearing a blue costume with black and white stripes. Both are holding plastic bags. The bakery has a sign that reads ""WELCOME"" and there are other customers in the background.",Salesman: お買い物くださり、ありがとうございます傘のお忘れ物にお気を付けくださいね。皆さんこんにちは。ただいまソルビバベーカリーではタイムセールを行っております。
1173.5,1173.5,0.7,"In the image, there are several customers in the mall. One person is standing in front of the bakery, wearing a white t-shirt and gray pants. Another person is walking past the bakery, wearing a light-colored shirt and dark pants. There are also other customers in the background, but they are not the main focus of the image.",no utterance is needed
1174.2,1177.5,0.7,"In the image, there are several customers in the mall. One person is walking towards the entrance of the bakery, wearing a white t-shirt and blue jeans. Another person is walking in the background, wearing a blue shirt and jeans. There are also other customers in the mall, but they are not the main focus of the image.",Salesman: 皆様のお好きなパンをぜひお選びください。
1178.6,1178.6,1.1,"In front of the bakery at the mall, there are a few customers. One person is walking towards the entrance, while another is standing near the entrance. The customers are wearing casual clothing, including t-shirts and jeans. The bakery has a welcoming sign with a green logo and a blue background, and there are some promotional materials displayed on the window. The mall has a modern design with white pillars and a tiled floor.",no utterance is needed
1179.7,1183.8,1.1,"In the image, there are several customers at the bakery. They appear to be engaged in various activities, such as browsing the shelves, talking to each other, or looking at the products. The customers are dressed in casual clothing, suitable for a mall setting. Some are wearing shirts, while others have on jeans or dresses. The atmosphere seems relaxed and social, typical of a busy shopping mall.",Salesman: 人気のパンが売り切れてしまう前にタイムセールをご利用くださいね。
1187.4,1187.4,3.6,"In the image, there are several customers at the bakery. They are wearing casual clothing, including jeans, t-shirts, and hats. The customers appear to be engaged in conversation and enjoying their time at the bakery. The bakery has a welcoming sign with a blue and white color scheme, and there are other customers in the background, also engaged in conversation. The overall atmosphere seems to be relaxed and casual.",no utterance is needed
1191.1,1193.3,3.7,"In the image, there are several customers in the mall. One person is walking towards the bakery, wearing a black jacket and a black hat. Another person is standing near the entrance of the bakery, wearing a black jacket and a black hat. There are also other customers in the background, some of whom are walking and others who are standing. The mall has a modern design with white pillars and a tiled floor.",Salesman: 雨がひどくなってきましたか？
1193.8,1193.8,0.5,"In the image, there are several customers walking through the mall. The customers are wearing casual clothing, including jackets and pants. The mall has a modern design with a combination of white and blue colors, and there are several shops and stores visible through the glass windows. The atmosphere appears to be busy and lively, typical of a shopping mall.",no utterance is needed
1194.4,1201.5,0.6,"In the image, there are several customers at the mall. One person is walking towards the entrance of the bakery, while another person is standing near the entrance. The bakery has a sign that reads ""WELCOME"" and a sign with a logo. The customers are wearing casual clothing, including jackets and hats. The mall has a modern design with a combination of white and blue colors, and there are stairs leading up to the next level.",Salesman: ちょっとした雨宿りに、それはベーカリーのパンお買い物して行きませんか？ただいまタイムセールを行っていますよ。
1206.6,1206.6,5.1,"In front of the bakery at the mall, there are several customers. They appear to be walking and engaging in various activities. Some are carrying backpacks, while others are carrying handbags. The customers are dressed in casual clothing, suitable for a mall setting. The atmosphere seems lively, with people moving around and interacting with each other.",no utterance is needed
1211.7,1216.6,5.1,"In the image, there are several customers at the bakery in the mall. The customers are wearing casual clothing, including t-shirts and pants. Some of them are carrying bags, and one person is holding a cup, possibly containing coffee or tea. The mall has a modern design with a combination of white and blue colors, and there are stairs leading to another level in the background. The lighting is bright, and the overall atmosphere appears to be calm and relaxed.",Salesman: 皆さん、こんにちは。ソルビバベーカリータイムセールを行っております。
1217.3,1217.3,0.7,"The image shows an indoor mall with a bakery on the left side. The bakery has a glass window with a sign that reads ""WELCOME"" in English. Inside the bakery, there are customers walking around, and some of them are wearing casual clothing. The mall has a modern design with white columns and tiled flooring. The ceiling is equipped with recessed lighting.",no utterance is needed
